Year,Quarter,Location,Type,Average Employment,Average Female Employment,Average Wage,Number of Establishments,Total Wages
2011,2,Vermont,Local government,31561.0,20049.0,10412.0,836.0,
2011,2,Vermont,Management of companies and enterprises,1386.0,655.0,20895.0,88.0,
2011,2,Vermont,Manufacturing supersector,30773.0,8463.0,13097.0,1040.0,
2011,2,Vermont,Mining,635.0,64.0,13019.0,64.0,
2011,2,Vermont,Natural Resources and Mining supersector,3286.0,862.0,8057.0,455.0,
2011,2,Vermont,Non-Durable Goods manufacturing,9280.0,3098.0,10565.0,384.0,
2011,2,Vermont,"Other services, except public administration supersector",8576.0,4418.0,7205.0,1959.0,
2011,2,Vermont,Private ownership,240110.0,117861.0,9604.0,22536.0,
2011,2,Vermont,Professional and Business Services supersector,24681.0,10846.0,12328.0,4381.0,
2011,2,Vermont,Professional and technical services,13585.0,6419.0,15197.0,2882.0,
2011,2,Vermont,Real estate and rental and leasing,2912.0,1285.0,8291.0,702.0,
2011,2,Vermont,Retail trade,37543.0,18154.0,6506.0,3264.0,
2011,2,Vermont,Service Providing domain,192326.0,106877.0,9041.0,18193.0,
2011,2,Vermont,State government,15949.0,8185.0,12785.0,331.0,
2011,2,Vermont,Total Covered -  all ownerships,294067.0,,10035.0,24149.0,
2011,2,Vermont,"Trade, Transportation, and Utilities supersector",55571.0,23096.0,8377.0,5284.0,
2011,2,Vermont,Transportation and warehousing,6687.0,1853.0,8998.0,556.0,
2011,2,Vermont,Unspecified industry supersector,,,,,
2011,2,Vermont,Utilities,1793.0,417.0,21569.0,45.0,
2011,2,Vermont,Wholesale trade,9548.0,2672.0,12823.0,1419.0,
2011,3,Vermont,Accommodation and food services,28677.0,13592.0,4910.0,1765.0,
2011,3,Vermont,Administrative and waste services,10384.0,3839.0,7478.0,1425.0,
2011,3,Vermont,"Agriculture, forestry, fishing and hunting",2898.0,783.0,6924.0,398.0,
2011,3,Vermont,"Arts, entertainment, and recreation",4523.0,1893.0,5408.0,394.0,
2011,3,Vermont,Construction supersector,15937.0,1691.0,10784.0,2877.0,
2011,3,Vermont,Durable Goods manufacturing,21725.0,5323.0,14627.0,653.0,
2011,3,Vermont,Education and Health Services supersector,56361.0,42768.0,10070.0,2303.0,
2011,3,Vermont,Educational services,9089.0,5319.0,10927.0,398.0,
2011,3,Vermont,Federal Government,6481.0,,16347.0,444.0,
2011,3,Vermont,Finance and insurance,8911.0,5996.0,15335.0,957.0,
2011,3,Vermont,Financial Activities supersector,11964.0,7235.0,13646.0,1663.0,
2011,3,Vermont,Goods Producing domain,50661.0,11008.0,12238.0,4388.0,
2011,3,Vermont,Health care and social assistance,47272.0,37449.0,9906.0,1905.0,
2011,3,Vermont,Information supersector,4847.0,2137.0,12213.0,476.0,
2011,3,Vermont,Leisure and Hospitality supersector,33200.0,15485.0,4978.0,2159.0,
2011,3,Vermont,Local government,24980.0,19435.0,8939.0,836.0,
2011,3,Vermont,Management of companies and enterprises,1430.0,665.0,18900.0,91.0,
2011,3,Vermont,Manufacturing supersector,31167.0,8474.0,13440.0,1048.0,
2011,3,Vermont,Mining,660.0,60.0,13944.0,65.0,
2011,3,Vermont,Natural Resources and Mining supersector,3558.0,843.0,8226.0,463.0,
2011,3,Vermont,Non-Durable Goods manufacturing,9442.0,3151.0,10708.0,395.0,
2011,3,Vermont,"Other services, except public administration supersector",8773.0,4488.0,7432.0,1986.0,
2011,3,Vermont,Private ownership,247488.0,116978.0,9945.0,22721.0,
2011,3,Vermont,Professional and Business Services supersector,25514.0,10886.0,12716.0,4437.0,
2011,3,Vermont,Professional and technical services,13700.0,6382.0,16041.0,2921.0,
2011,3,Vermont,Real estate and rental and leasing,3053.0,1239.0,8715.0,706.0,
2011,3,Vermont,Retail trade,38081.0,17849.0,6911.0,3261.0,
2011,3,Vermont,Service Providing domain,196827.0,105970.0,9354.0,18333.0,
2011,3,Vermont,State government,15752.0,8687.0,11747.0,331.0,
2011,3,Vermont,Total Covered -  all ownerships,294701.0,,10097.0,24332.0,
2011,3,Vermont,"Trade, Transportation, and Utilities supersector",56168.0,22971.0,8835.0,5309.0,
2011,3,Vermont,Transportation and warehousing,6497.0,1912.0,9485.0,560.0,
2011,3,Vermont,Unspecified industry supersector,,,,,
2011,3,Vermont,Utilities,1815.0,412.0,22115.0,45.0,
2011,3,Vermont,Wholesale trade,9776.0,2798.0,13432.0,1443.0,
2011,4,Vermont,Accommodation and food services,28348.0,14403.0,4614.0,,
2011,4,Vermont,Administrative and waste services,9975.0,3685.0,7597.0,,
2011,4,Vermont,"Agriculture, forestry, fishing and hunting",2597.0,643.0,7675.0,,
2011,4,Vermont,"Arts, entertainment, and recreation",3575.0,1777.0,5785.0,,
2011,4,Vermont,Construction supersector,15487.0,1608.0,11937.0,,
2011,4,Vermont,Durable Goods manufacturing,21792.0,5572.0,14864.0,,
2011,4,Vermont,Education and Health Services supersector,56494.0,42570.0,10405.0,,
2011,4,Vermont,Educational services,9549.0,5651.0,10059.0,,
2011,4,Vermont,Federal Government,6454.0,,16955.0,,
2011,4,Vermont,Finance and insurance,8870.0,6029.0,16331.0,,
2011,4,Vermont,Financial Activities supersector,11802.0,7333.0,14625.0,,
2011,4,Vermont,Goods Producing domain,50025.0,11115.0,12830.0,,
2011,4,Vermont,Health care and social assistance,46945.0,36919.0,10476.0,,
2011,4,Vermont,Information supersector,4748.0,2142.0,13199.0,,
2011,4,Vermont,Leisure and Hospitality supersector,31923.0,16180.0,4745.0,,
2011,4,Vermont,Local government,31796.0,20988.0,8817.0,,
2011,4,Vermont,Management of companies and enterprises,1450.0,664.0,17469.0,,
2011,4,Vermont,Manufacturing supersector,31292.0,8799.0,13672.0,,
2011,4,Vermont,Mining,648.0,65.0,14140.0,,
2011,4,Vermont,Natural Resources and Mining supersector,3246.0,708.0,8967.0,,
2011,4,Vermont,Non-Durable Goods manufacturing,9501.0,3227.0,10938.0,,
2011,4,Vermont,"Other services, except public administration supersector",8651.0,4465.0,7605.0,,
2011,4,Vermont,Private ownership,246635.0,119151.0,10413.0,,
2011,4,Vermont,Professional and Business Services supersector,25176.0,10879.0,14268.0,,
2011,4,Vermont,Professional and technical services,13751.0,6530.0,18769.0,,
2011,4,Vermont,Real estate and rental and leasing,2932.0,1304.0,9466.0,,
2011,4,Vermont,Retail trade,38957.0,19178.0,7000.0,,
2011,4,Vermont,Service Providing domain,196609.0,108036.0,9798.0,,
2011,4,Vermont,State government,16227.0,8478.0,12853.0,,
2011,4,Vermont,Total Covered -  all ownerships,301112.0,,10516.0,,
2011,4,Vermont,"Trade, Transportation, and Utilities supersector",57815.0,24467.0,9110.0,,
2011,4,Vermont,Transportation and warehousing,7290.0,2077.0,9226.0,,
2011,4,Vermont,Unspecified industry supersector,,,,,
2011,4,Vermont,Utilities,1811.0,417.0,22496.0,,
2011,4,Vermont,Wholesale trade,9756.0,2795.0,14962.0,,
2012,1,Vermont,Accommodation and food services,31737.0,14189.0,4658.0,1755.0,147824.0
2012,1,Vermont,Administrative and waste services,9042.0,3566.0,7586.0,1453.0,68586.0
2012,1,Vermont,"Agriculture, forestry, fishing and hunting",2418.0,624.0,7108.0,417.0,17189.0
2012,1,Vermont,"Arts, entertainment, and recreation",3604.0,1720.0,5317.0,400.0,19164.0
2012,1,Vermont,Construction supersector,12171.0,1419.0,10484.0,2848.0,127598.0
2012,1,Vermont,Durable Goods manufacturing,21591.0,5253.0,15269.0,667.0,329672.0
2012,1,Vermont,Education and Health Services supersector,57001.0,42716.0,9677.0,2283.0,551603.0
2012,1,Vermont,Educational services,9581.0,5582.0,9555.0,405.0,91550.0
2012,1,Vermont,Federal Government,6408.0,,16498.0,443.0,105718.0
2012,1,Vermont,Finance and insurance,8749.0,5848.0,17999.0,972.0,157471.0
2012,1,Vermont,Financial Activities supersector,11620.0,7034.0,15705.0,1680.0,182493.0
2012,1,Vermont,Goods Producing domain,46681.0,10555.0,12714.0,4405.0,593519.0
2012,1,Vermont,Health care and social assistance,47420.0,37134.0,9702.0,1878.0,460053.0
2012,1,Vermont,Information supersector,4651.0,2048.0,12041.0,488.0,56004.0
2012,1,Vermont,Leisure and Hospitality supersector,35341.0,15909.0,4725.0,2155.0,166987.0
2012,1,Vermont,Local government,31271.0,20617.0,8928.0,836.0,279181.0
2012,1,Vermont,Management of companies and enterprises,1971.0,901.0,20440.0,100.0,40294.0
2012,1,Vermont,Manufacturing supersector,31540.0,8449.0,14008.0,1075.0,441802.0
2012,1,Vermont,Mining,553.0,63.0,12541.0,65.0,6931.0
2012,1,Vermont,Natural Resources and Mining supersector,2971.0,687.0,8118.0,482.0,24120.0
2012,1,Vermont,Non-Durable Goods manufacturing,9949.0,3196.0,11270.0,408.0,112130.0
2012,1,Vermont,"Other services, except public administration supersector",8519.0,4272.0,7329.0,1982.0,62442.0
2012,1,Vermont,Private ownership,243047.0,114998.0,9922.0,22848.0,2411596.0
2012,1,Vermont,Professional and Business Services supersector,24931.0,11018.0,12996.0,4548.0,324008.0
2012,1,Vermont,Professional and technical services,13918.0,6551.0,15457.0,2995.0,215128.0
2012,1,Vermont,Real estate and rental and leasing,2871.0,1186.0,8715.0,708.0,25022.0
2012,1,Vermont,Retail trade,36818.0,16839.0,6592.0,3253.0,242721.0
2012,1,Vermont,Service Providing domain,196366.0,104443.0,9259.0,18443.0,1818077.0
2012,1,Vermont,State government,15872.0,8482.0,11616.0,332.0,184381.0
2012,1,Vermont,Total Covered -  all ownerships,296599.0,,10050.0,24459.0,2980876.0
2012,1,Vermont,"Trade, Transportation, and Utilities supersector",54302.0,21446.0,8739.0,5307.0,474539.0
2012,1,Vermont,Transportation and warehousing,6613.0,1656.0,8846.0,555.0,58497.0
2012,1,Vermont,Unspecified industry supersector,,,,,
2012,1,Vermont,Utilities,1826.0,422.0,26286.0,48.0,47999.0
2012,1,Vermont,Wholesale trade,9045.0,2529.0,13856.0,1451.0,125323.0
2012,2,Vermont,Accommodation and food services,26724.0,14512.0,4541.0,1769.0,
2012,2,Vermont,Administrative and waste services,10455.0,3939.0,7608.0,1437.0,
2012,2,Vermont,"Agriculture, forestry, fishing and hunting",2779.0,823.0,6999.0,418.0,
2012,2,Vermont,"Arts, entertainment, and recreation",4010.0,2079.0,5160.0,399.0,
2012,2,Vermont,Construction supersector,14482.0,1647.0,10409.0,2845.0,
2012,2,Vermont,Durable Goods manufacturing,21787.0,5271.0,14276.0,660.0,
2012,2,Vermont,Education and Health Services supersector,57044.0,42744.0,10033.0,2274.0,
2012,2,Vermont,Educational services,9256.0,5127.0,10274.0,404.0,
2012,2,Vermont,Federal Government,6444.0,,16600.0,439.0,
2012,2,Vermont,Finance and insurance,8802.0,5920.0,15616.0,964.0,
2012,2,Vermont,Financial Activities supersector,11779.0,7154.0,13846.0,1666.0,
2012,2,Vermont,Goods Producing domain,49890.0,11125.0,12071.0,4400.0,
2012,2,Vermont,Health care and social assistance,47788.0,37617.0,9986.0,1870.0,
2012,2,Vermont,Information supersector,4646.0,2084.0,12032.0,478.0,
2012,2,Vermont,Leisure and Hospitality supersector,30734.0,16591.0,4622.0,2168.0,
2012,2,Vermont,Local government,31532.0,19459.0,10369.0,835.0,
2012,2,Vermont,Management of companies and enterprises,1968.0,878.0,19863.0,104.0,
2012,2,Vermont,Manufacturing supersector,31963.0,8588.0,13229.0,1071.0,
2012,2,Vermont,Mining,666.0,67.0,13769.0,66.0,
2012,2,Vermont,Natural Resources and Mining supersector,3446.0,890.0,8308.0,484.0,
2012,2,Vermont,Non-Durable Goods manufacturing,10175.0,3317.0,10987.0,411.0,
2012,2,Vermont,"Other services, except public administration supersector",8729.0,4473.0,7367.0,1980.0,
2012,2,Vermont,Private ownership,244247.0,118041.0,9874.0,22749.0,
2012,2,Vermont,Professional and Business Services supersector,26436.0,11385.0,12896.0,4513.0,
2012,2,Vermont,Professional and technical services,14012.0,6568.0,15862.0,2972.0,
2012,2,Vermont,Real estate and rental and leasing,2977.0,1234.0,8615.0,702.0,
2012,2,Vermont,Retail trade,37295.0,17772.0,6469.0,3247.0,
2012,2,Vermont,Service Providing domain,194357.0,106916.0,9310.0,18349.0,
2012,2,Vermont,State government,15962.0,8132.0,12767.0,332.0,
2012,2,Vermont,Total Covered -  all ownerships,298186.0,,10227.0,24355.0,
2012,2,Vermont,"Trade, Transportation, and Utilities supersector",54988.0,22485.0,8564.0,5270.0,
2012,2,Vermont,Transportation and warehousing,6623.0,1658.0,9067.0,556.0,
2012,2,Vermont,Unspecified industry supersector,,,,,
2012,2,Vermont,Utilities,1825.0,424.0,21687.0,48.0,
2012,2,Vermont,Wholesale trade,9244.0,2631.0,14067.0,1419.0,
2012,3,Vermont,Accommodation and food services,29816.0,14450.0,4798.0,1773.0,
2012,3,Vermont,Administrative and waste services,10739.0,3707.0,7845.0,1445.0,
2012,3,Vermont,"Agriculture, forestry, fishing and hunting",2950.0,804.0,7047.0,426.0,
2012,3,Vermont,"Arts, entertainment, and recreation",4708.0,1994.0,5356.0,401.0,
2012,3,Vermont,Construction supersector,15694.0,1631.0,10716.0,2853.0,
2012,3,Vermont,Durable Goods manufacturing,21803.0,5255.0,14037.0,659.0,
2012,3,Vermont,Education and Health Services supersector,57909.0,43347.0,9860.0,2281.0,
2012,3,Vermont,Educational services,9286.0,5474.0,10303.0,401.0,
2012,3,Vermont,Federal Government,6463.0,,16565.0,437.0,
2012,3,Vermont,Finance and insurance,8735.0,5838.0,14966.0,971.0,
2012,3,Vermont,Financial Activities supersector,11868.0,7108.0,13312.0,1675.0,
2012,3,Vermont,Goods Producing domain,51501.0,11131.0,11959.0,4414.0,
2012,3,Vermont,Health care and social assistance,48623.0,37873.0,9775.0,1880.0,
2012,3,Vermont,Information supersector,4648.0,2054.0,11734.0,481.0,
2012,3,Vermont,Leisure and Hospitality supersector,34524.0,16444.0,4874.0,2174.0,
2012,3,Vermont,Local government,25450.0,19438.0,8541.0,834.0,
2012,3,Vermont,Management of companies and enterprises,1979.0,831.0,18521.0,105.0,
2012,3,Vermont,Manufacturing supersector,32156.0,8627.0,13001.0,1070.0,
2012,3,Vermont,Mining,702.0,69.0,12623.0,65.0,
2012,3,Vermont,Natural Resources and Mining supersector,3652.0,873.0,8119.0,491.0,
2012,3,Vermont,Non-Durable Goods manufacturing,10353.0,3372.0,10818.0,411.0,
2012,3,Vermont,"Other services, except public administration supersector",9015.0,4563.0,7228.0,2002.0,
2012,3,Vermont,Private ownership,251876.0,118194.0,9745.0,22810.0,
2012,3,Vermont,Professional and Business Services supersector,26895.0,11110.0,12628.0,4525.0,
2012,3,Vermont,Professional and technical services,14177.0,6572.0,15428.0,2975.0,
2012,3,Vermont,Real estate and rental and leasing,3133.0,1270.0,8701.0,704.0,
2012,3,Vermont,Retail trade,37893.0,17667.0,6602.0,3239.0,
2012,3,Vermont,Service Providing domain,200375.0,107063.0,9176.0,18396.0,
2012,3,Vermont,State government,15799.0,8697.0,11937.0,332.0,
2012,3,Vermont,Total Covered -  all ownerships,299588.0,,9905.0,24413.0,
2012,3,Vermont,"Trade, Transportation, and Utilities supersector",55515.0,22437.0,8682.0,5258.0,
2012,3,Vermont,Transportation and warehousing,6501.0,1735.0,9278.0,550.0,
2012,3,Vermont,Unspecified industry supersector,,,,,
2012,3,Vermont,Utilities,1835.0,424.0,24044.0,48.0,
2012,3,Vermont,Wholesale trade,9286.0,2611.0,13717.0,1421.0,
2012,4,Vermont,Accommodation and food services,29547.0,14716.0,4677.0,,
2012,4,Vermont,Administrative and waste services,10346.0,3933.0,8625.0,,
2012,4,Vermont,"Agriculture, forestry, fishing and hunting",2728.0,668.0,7656.0,,
2012,4,Vermont,"Arts, entertainment, and recreation",3602.0,1800.0,5893.0,,
2012,4,Vermont,Construction supersector,14436.0,1544.0,12012.0,,
2012,4,Vermont,Durable Goods manufacturing,21721.0,5484.0,15247.0,,
2012,4,Vermont,Education and Health Services supersector,58273.0,43913.0,10706.0,,
2012,4,Vermont,Educational services,9746.0,5753.0,10206.0,,
2012,4,Vermont,Federal Government,6478.0,,17134.0,,
2012,4,Vermont,Finance and insurance,8669.0,5875.0,17466.0,,
2012,4,Vermont,Financial Activities supersector,11658.0,7167.0,15576.0,,
2012,4,Vermont,Goods Producing domain,49889.0,11240.0,13102.0,,
2012,4,Vermont,Health care and social assistance,48527.0,38160.0,10807.0,,
2012,4,Vermont,Information supersector,4660.0,2092.0,13230.0,,
2012,4,Vermont,Leisure and Hospitality supersector,33149.0,16516.0,4809.0,,
2012,4,Vermont,Local government,31703.0,20984.0,9107.0,,
2012,4,Vermont,Management of companies and enterprises,1923.0,843.0,19099.0,,
2012,4,Vermont,Manufacturing supersector,32058.0,8956.0,14040.0,,
2012,4,Vermont,Mining,668.0,72.0,13882.0,,
2012,4,Vermont,Natural Resources and Mining supersector,3395.0,740.0,8880.0,,
2012,4,Vermont,Non-Durable Goods manufacturing,10337.0,3472.0,11505.0,,
2012,4,Vermont,"Other services, except public administration supersector",8752.0,4484.0,7769.0,,
2012,4,Vermont,Private ownership,249218.0,120085.0,10659.0,,
2012,4,Vermont,Professional and Business Services supersector,26353.0,11409.0,15090.0,,
2012,4,Vermont,Professional and technical services,14084.0,6633.0,19292.0,,
2012,4,Vermont,Real estate and rental and leasing,2989.0,1292.0,10094.0,,
2012,4,Vermont,Retail trade,38284.0,18428.0,6898.0,,
2012,4,Vermont,Service Providing domain,199329.0,108845.0,10048.0,,
2012,4,Vermont,State government,16348.0,8542.0,13236.0,,
2012,4,Vermont,Total Covered -  all ownerships,303747.0,,10774.0,,
2012,4,Vermont,"Trade, Transportation, and Utilities supersector",56485.0,23264.0,9040.0,,
2012,4,Vermont,Transportation and warehousing,7117.0,1912.0,9452.0,,
2012,4,Vermont,Unspecified industry supersector,,,,,
2012,4,Vermont,Utilities,1821.0,275.0,23728.0,,
2012,4,Vermont,Wholesale trade,9263.0,2649.0,14691.0,,
2013,1,Vermont,Accommodation and food services,32601.0,15515.0,4825.0,1776.0,157317.0
2013,1,Vermont,Administrative and waste services,9416.0,3838.0,8232.0,1453.0,77516.0
2013,1,Vermont,"Agriculture, forestry, fishing and hunting",2512.0,629.0,7276.0,432.0,18274.0
2013,1,Vermont,"Arts, entertainment, and recreation",3677.0,1823.0,5842.0,395.0,21477.0
2013,1,Vermont,Construction supersector,11944.0,1472.0,11051.0,2794.0,131998.0
2013,1,Vermont,Durable Goods manufacturing,21265.0,5170.0,15105.0,648.0,321198.0
2013,1,Vermont,Education and Health Services supersector,58004.0,43797.0,9929.0,2279.0,575936.0
2013,1,Vermont,Educational services,9703.0,5805.0,9879.0,402.0,95863.0
2013,1,Vermont,Federal Government,6482.0,,16770.0,436.0,108694.0
2013,1,Vermont,Finance and insurance,8649.0,5890.0,19134.0,953.0,165493.0
2013,1,Vermont,Financial Activities supersector,11573.0,7180.0,16566.0,1668.0,191720.0
2013,1,Vermont,Goods Producing domain,46576.0,10901.0,12782.0,4342.0,595317.0
2013,1,Vermont,Health care and social assistance,48300.0,37992.0,9939.0,1877.0,480073.0
2013,1,Vermont,Information supersector,4714.0,2070.0,12783.0,482.0,60263.0
2013,1,Vermont,Leisure and Hospitality supersector,36278.0,17338.0,4928.0,2171.0,178795.0
2013,1,Vermont,Local government,31364.0,20595.0,9034.0,836.0,283337.0
2013,1,Vermont,Management of companies and enterprises,1846.0,844.0,20460.0,105.0,37770.0
2013,1,Vermont,Manufacturing supersector,31572.0,8735.0,13861.0,1052.0,437635.0
2013,1,Vermont,Mining,548.0,65.0,13530.0,64.0,7410.0
2013,1,Vermont,Natural Resources and Mining supersector,3059.0,694.0,8395.0,496.0,25684.0
2013,1,Vermont,Non-Durable Goods manufacturing,10307.0,3565.0,11297.0,404.0,116437.0
2013,1,Vermont,"Other services, except public administration supersector",8475.0,4435.0,7515.0,1990.0,63689.0
2013,1,Vermont,Private ownership,245071.0,119231.0,10164.0,22721.0,2490839.0
2013,1,Vermont,Professional and Business Services supersector,25169.0,11393.0,13666.0,4578.0,343948.0
2013,1,Vermont,Professional and technical services,13906.0,6711.0,16443.0,3020.0,228663.0
2013,1,Vermont,Real estate and rental and leasing,2924.0,1290.0,8970.0,715.0,26226.0
